  2.6144E-02  6.4683E-01  5.5520E-02  1.2916E-01  3.0587E-01  2.8080E+00  3.4918E-01  8.7379E+00  2.1810E+01
  2.7935E-02  1.7861E-01  6.0046E-02  8.0271E-03  3.0000E-01  3.0000E+00  4.0141E-01  1.9939E+01  2.1810E+01
  6.8570E-02  7.6015E-02  1.1118E-01  4.6638E-03  3.0000E-01  3.0000E+00  3.0532E-01  3.4195E+01  2.1810E+01
  8.9803E-02  4.8000E-02  1.2448E-01  1.2521E-02  3.0000E-01  1.9031E+00  1.4951E-01  5.0160E+01  2.1810E+01
  4.5853E-01  3.1971E-02  3.9896E-01  8.0162E-03  3.5091E-01  1.5525E+00  1.3275E-01  7.6263E+01  2.1810E+01
  6.6341E-01  1.8395E-02  6.0682E-01  7.0827E-03  3.0587E-01  9.2152E-01  1.2400E-01  1.2792E+02  2.1810E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  5.0448E-01  5.4868E-01  3.0000E+00  5.0481E-01  1.9513E+00  2.2276E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  5.6158E-01  4.3167E-01  6.1572E-01  3.8847E-01  1.5000E+00  2.2276E+01
  1.3039E-02  8.8496E-01  4.2136E-02  2.8802E-01  4.7793E-01  5.4399E-01  1.1814E-01  8.5488E+00  2.2276E+01
  2.0138E-02  2.7300E-01  4.5123E-02  1.2027E-02  3.0000E-01  5.0000E-01  3.8727E-01  1.7660E+01  2.2276E+01
  7.9648E-02  1.1767E-01  1.0960E-01  9.7258E-04  3.0000E-01  3.0000E+00  3.4226E-01  3.1142E+01  2.2276E+01
  4.2331E-02  6.9506E-02  8.0359E-02  3.5778E-04  3.1020E-01  3.0000E+00  2.7869E-01  4.1860E+01  2.2276E+01
  1.4113E-01  3.9859E-02  1.6187E-01  4.5640E-03  3.0000E-01  2.9543E+00  1.4040E-01  6.9058E+01  2.2276E+01
  5.6785E-01  2.2389E-02  4.6701E-01  2.3068E-03  5.2262E-01  2.2109E+00  8.2279E-02  1.2819E+02  2.2276E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  5.8722E-01  5.3484E-01  3.0000E+00  4.3424E-01  1.9856E+00  2.1467E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  8.1800E-02  1.0168E+00  8.1824E-01  7.1314E-01  1.5000E+00  2.1467E+01
  4.3033E-02  1.0086E+00  1.0801E-01  3.8145E-01  3.0141E-01  2.9531E+00  1.8474E-01  8.5392E+00  2.1467E+01
  6.3813E-03  4.4819E-01  2.3163E-02  8.3972E-02  3.0353E-01  2.8812E+00  2.2021E-01  1.6835E+01  2.1467E+01
  2.8768E-01  2.6879E-01  2.2479E-01  1.2719E-02  3.0447E-01  2.8481E+00  3.2345E-01  2.3779E+01  2.1467E+01
  3.7896E-01  1.8781E-01  3.1210E-01  2.0245E-03  3.0000E-01  3.0000E+00  3.7018E-01  3.1489E+01  2.1467E+01
  2.7152E-01  9.0525E-02  2.3897E-01  2.7167E-10  3.0000E-01  2.9842E+00  3.2592E-01  4.8677E+01  2.1467E+01
  2.1857E-01  3.7230E-02  2.1084E-01  9.7013E-04  3.0000E-01  3.0000E+00  1.8494E-01  9.2104E+01  2.1467E+01
