y_keV_per_um,f_y,yf_y,d_y,yd_y
3.66352,0.000129566,0.000474667,0.000768313,0.00281473
3.67613,0.000128453,0.000472208,0.000764335,0.00280979
3.68878,0.000127038,0.000468616,0.00075852,0.00279801
3.70148,0.000125618,0.000464973,0.000752624,0.00278582
3.71422,0.000126989,0.000471664,0.000763453,0.00283563
3.72701,0.00012528,0.000466921,0.000755775,0.00281678
3.73983,0.000124997,0.000467467,0.00075666,0.00282978
3.75271,0.000124404,0.000466852,0.000755665,0.00283579
3.76563,0.000123232,0.000464047,0.000751123,0.00282845
3.77859,0.000123446,0.000466451,0.000755015,0.00285289
3.79159,0.000122808,0.000465638,0.0007537,0.00285772
3.80465,0.000122827,0.000467315,0.000756414,0.00287789
3.81774,0.000122931,0.000469318,0.000759657,0.00290017
3.83088,0.000122241,0.000468292,0.000757996,0.00290379
3.84407,0.000121221,0.00046598,0.000754253,0.0028994
3.8573,0.000121844,0.000469989,0.000760743,0.00293441
3.87058,0.000117022,0.000452943,0.00073315,0.00283772
3.8839,0.000119495,0.000464105,0.000751218,0.00291766
3.89727,0.000118229,0.000460769,0.000745819,0.00290666
3.91069,0.000117661,0.000460135,0.000744792,0.00291265
3.92415,0.000118765,0.000466052,0.000754369,0.00296026
3.93766,0.000117984,0.000464582,0.00075199,0.00296108
3.95121,0.000116721,0.000461189,0.000746498,0.00294957
3.96481,0.000115065,0.00045621,0.000738439,0.00292777
3.97846,0.000114962,0.00045737,0.000740316,0.00294532
3.99216,0.000112301,0.000448322,0.000725671,0.00289699
4.0059,0.000114364,0.000458132,0.000741549,0.00297057
4.01969,0.000113757,0.000457267,0.000740149,0.00297517
4.03352,0.000110574,0.000446004,0.000721919,0.00291188
4.04741,0.000111541,0.000451452,0.000730738,0.00295759
4.06134,0.00011092,0.000450483,0.000729168,0.0029614
4.07532,0.000109759,0.000447302,0.00072402,0.00295061
4.08935,0.000109195,0.000446535,0.000722779,0.0029557
4.10342,0.000110275,0.000452504,0.00073244,0.00300551
4.11755,0.0001085,0.000446755,0.000723134,0.00297754
4.13172,0.000107652,0.000444786,0.000719948,0.00297462
4.14595,0.000107792,0.000446898,0.000723366,0.00299904
4.16022,0.000108789,0.000452587,0.000732574,0.00304767
4.17454,0.000108974,0.000454915,0.000736343,0.0030739
4.18891,0.000106736,0.000447105,0.000723702,0.00303152
4.20333,0.000107485,0.000451796,0.000731294,0.00307387
4.21779,0.00010609,0.000447466,0.000724285,0.00305488
4.23231,0.000106915,0.000452498,0.00073243,0.00309987
4.24688,0.000104506,0.000443825,0.000718392,0.00305092
4.2615,0.000105157,0.000448125,0.000725351,0.00309109
4.27617,0.000105012,0.000449048,0.000726847,0.00310812
4.29089,0.000103058,0.000442209,0.000715776,0.00307132
4.30566,0.000102064,0.000439454,0.000711317,0.00306269
4.32048,0.000103208,0.000445906,0.000721761,0.00311835
4.33535,0.000101406,0.000439631,0.000711604,0.00308505
4.35028,0.000100594,0.000437612,0.000708335,0.00308145
4.36525,0.000101684,0.000443875,0.000718474,0.00313632
4.38028,0.000103316,0.000452553,0.000732519,0.00320864
4.39535,9.78476e-05,0.000430074,0.000696135,0.00305976
4.41048,0.000100479,0.000443162,0.000717319,0.00316372
4.42567,9.83263e-05,0.00043516,0.000704366,0.00311729
4.4409,9.76961e-05,0.000433859,0.00070226,0.00311867
4.45619,9.76967e-05,0.000435355,0.000704683,0.0031402
4.47153,9.75374e-05,0.000436141,0.000705955,0.0031567
4.48692,9.61676e-05,0.000431496,0.000698437,0.00313383
4.50236,9.87122e-05,0.000444438,0.000719384,0.00323893
4.51786,9.4773e-05,0.000428171,0.000693054,0.00313112
4.53341,9.57733e-05,0.00043418,0.00070278,0.00318599
4.54902,9.4643e-05,0.000430533,0.000696877,0.00317011
4.56468,9.53446e-05,0.000435218,0.00070446,0.00321563
4.58039,9.4533e-05,0.000432998,0.000700867,0.00321024
4.59616,9.32982e-05,0.000428814,0.000694094,0.00319017
4.61198,9.46624e-05,0.000436581,0.000706666,0.00325913
4.62785,9.15695e-05,0.00042377,0.00068593,0.00317438
4.64378,9.34446e-05,0.000433936,0.000702385,0.00326172
4.65977,9.29312e-05,0.000433038,0.000700931,0.00326618
4.67581,9.06992e-05,0.000424092,0.000686452,0.00320972
4.6919,9.39468e-05,0.000440789,0.000713478,0.00334757
4.70805,9.06518e-05,0.000426793,0.000690824,0.00325243
4.72426,9.20806e-05,0.000435013,0.000704128,0.00332649
4.74052,8.91367e-05,0.000422554,0.000683962,0.00324234
4.75684,8.99471e-05,0.000427864,0.000692557,0.00329438
4.77321,8.89323e-05,0.000424493,0.0006871,0.00327967
4.78964,8.89453e-05,0.000426016,0.000689565,0.00330277
4.80613,8.55412e-05,0.000411122,0.000665458,0.00319828
4.82268,8.72818e-05,0.000420932,0.000681337,0.00328587
4.83928,8.6752e-05,0.000419817,0.000679532,0.00328844
4.85593,8.83353e-05,0.00042895,0.000694315,0.00337154
4.87265,8.63984e-05,0.000420989,0.000681429,0.00332036
4.88942,8.49142e-05,0.000415181,0.000672028,0.00328583
4.90625,8.53138e-05,0.000418571,0.000677514,0.00332405
4.92314,8.43894e-05,0.000415461,0.00067248,0.00331072
4.94009,8.48917e-05,0.000419372,0.000678812,0.00335339
4.95709,8.35568e-05,0.000414198,0.000670437,0.00332342
4.97416,8.28197e-05,0.000411959,0.000666812,0.00331683
4.99128,8.15404e-05,0.000406991,0.000658771,0.00328811
5.00846,8.18883e-05,0.000410134,0.000663859,0.00332491
5.0257,8.08117e-05,0.000406135,0.000657386,0.00330382
5.043,8.20792e-05,0.000413926,0.000669996,0.00337879
5.06036,8.22806e-05,0.00041637,0.000673952,0.00341044
5.07778,8.10991e-05,0.000411803,0.000666561,0.00338465
5.09526,8.0469e-05,0.00041001,0.000663658,0.00338151
5.11279,7.95471e-05,0.000406707,0.000658312,0.00336581
5.13039,7.70683e-05,0.00039539,0.000639994,0.00328342
5.14805,8.01606e-05,0.000412671,0.000667964,0.00343871
5.16578,7.87114e-05,0.000406606,0.000658148,0.00339985
5.18356,7.76567e-05,0.000402538,0.000651564,0.00337742
5.2014,7.92815e-05,0.000412375,0.000667485,0.00347186
5.2193,7.89702e-05,0.000412169,0.000667153,0.00348207
5.23727,7.50063e-05,0.000392828,0.000635846,0.0033301
5.2553,7.68126e-05,0.000403673,0.000653401,0.00343382
5.27339,7.46312e-05,0.000393559,0.00063703,0.00335931
5.29154,7.7323e-05,0.000409158,0.000662279,0.00350447
5.30976,7.73476e-05,0.000410697,0.00066477,0.00352977
5.32803,7.67333e-05,0.000408837,0.000661759,0.00352587
5.34637,7.60113e-05,0.000406385,0.00065779,0.00351679
5.36478,7.49291e-05,0.000401978,0.000650657,0.00349063
5.38324,7.39624e-05,0.000398157,0.000644473,0.00346935
5.40177,7.36523e-05,0.000397853,0.00064398,0.00347863
5.42037,7.49514e-05,0.000406264,0.000657595,0.00356441
5.43903,7.36097e-05,0.000400365,0.000648046,0.00352474
5.45775,7.11297e-05,0.000388208,0.000628368,0.00342948
5.47653,7.25499e-05,0.000397322,0.00064312,0.00352206
5.49539,7.10186e-05,0.000390275,0.000631713,0.00347151
5.5143,7.193e-05,0.000396644,0.000642023,0.00354031
5.53328,7.22935e-05,0.00040002,0.000647488,0.00358273
5.55233,7.09859e-05,0.000394137,0.000637965,0.00354219
5.57144,6.91412e-05,0.000385216,0.000623525,0.00347393
5.59062,7.03124e-05,0.00039309,0.00063627,0.00355715
5.60987,6.85136e-05,0.000384352,0.000622127,0.00349005
5.62918,6.93991e-05,0.00039066,0.000632337,0.00355954
5.64855,6.88643e-05,0.000388984,0.000629624,0.00355646
5.668,6.88702e-05,0.000390356,0.000631846,0.0035813
5.68751,6.58615e-05,0.000374588,0.000606322,0.00344846
5.70708,6.78013e-05,0.000386947,0.000626328,0.0035745
5.72673,6.74297e-05,0.000386151,0.000625039,0.00357943
5.74644,6.67181e-05,0.000383391,0.000620572,0.00356608
5.76622,6.75006e-05,0.000389223,0.000630011,0.00363278
5.78607,6.55739e-05,0.000379415,0.000614135,0.00355343
5.80599,6.66686e-05,0.000387077,0.000626538,0.00363767
5.82597,6.32171e-05,0.000368301,0.000596146,0.00347313
5.84603,6.5292e-05,0.000381699,0.000617833,0.00361187
5.86615,6.49487e-05,0.000380999,0.0006167,0.00361765
5.88634,6.42649e-05,0.000378285,0.000612307,0.00360425
5.90661,6.34942e-05,0.000375035,0.000607046,0.00358559
5.92694,6.19322e-05,0.000367068,0.000594151,0.0035215
5.94734,6.3143e-05,0.000375533,0.000607852,0.0036151
5.96781,6.21901e-05,0.000371138,0.000600739,0.00358509
5.98836,6.32896e-05,0.000379001,0.000613465,0.00367365
6.00897,6.15372e-05,0.000369775,0.000598533,0.00359656
6.02965,6.15419e-05,0.000371076,0.000600638,0.00362164
6.05041,6.08463e-05,0.000368145,0.000595893,0.0036054
6.07124,5.94248e-05,0.000360782,0.000583976,0.00354546
6.09213,6.09495e-05,0.000371312,0.00060102,0.00366149
6.1131,6.02651e-05,0.000368406,0.000596317,0.00364534
6.13415,6.02107e-05,0.000369342,0.00059783,0.00366718
6.15526,5.86612e-05,0.000361075,0.00058445,0.00359744
6.17645,5.91155e-05,0.000365124,0.000591003,0.0036503
6.19771,5.88182e-05,0.000364538,0.000590055,0.00365699
6.21904,5.70247e-05,0.000354639,0.000574032,0.00356993
6.24045,5.59744e-05,0.000349306,0.000565399,0.00352835
6.26193,5.77429e-05,0.000361582,0.000585271,0.00366492
6.28349,5.71467e-05,0.000359081,0.000581221,0.0036521
6.30512,5.53957e-05,0.000349277,0.000565352,0.00356461
6.32682,5.66752e-05,0.000358574,0.000580401,0.0036721
6.3486,5.48214e-05,0.000348039,0.000563349,0.00357648
6.37045,5.60896e-05,0.000357316,0.000578365,0.00368444
6.39238,5.38744e-05,0.000344386,0.000557436,0.00356334
6.41439,5.56849e-05,0.000357184,0.000578152,0.00370849
6.43647,5.36614e-05,0.00034539,0.000559061,0.00359838
6.45862,5.36949e-05,0.000346795,0.000561335,0.00362545
6.48085,5.46829e-05,0.000354391,0.000573631,0.00371762
6.50316,5.20728e-05,0.000338638,0.000548132,0.00356459
6.52555,5.29398e-05,0.000345461,0.000559177,0.00364894
6.54801,5.22024e-05,0.000341822,0.000553286,0.00362292
6.57055,5.10446e-05,0.000335391,0.000542877,0.003567
6.59317,5.10239e-05,0.000336409,0.000544524,0.00359014
6.61586,5.03204e-05,0.000332913,0.000538866,0.00356506
6.63863,5.13419e-05,0.00034084,0.000551696,0.00366251
6.66149,4.95454e-05,0.000330046,0.000534225,0.00355873
6.68442,5.02897e-05,0.000336158,0.000544118,0.00363711
6.70743,5.05705e-05,0.000339198,0.000549038,0.00368264
6.73051,4.89418e-05,0.000329403,0.000533184,0.0035886
6.75368,4.93069e-05,0.000333003,0.000539011,0.00364031
6.77693,5.08889e-05,0.00034487,0.00055822,0.00378302
6.80026,4.89467e-05,0.00033285,0.000538764,0.00366373
6.82367,4.84421e-05,0.000330553,0.000535046,0.00365098
6.84715,4.78538e-05,0.000327662,0.000530367,0.0036315
6.87072,4.79575e-05,0.000329503,0.000533345,0.00366447
6.89437,4.7296e-05,0.000326076,0.000527799,0.00363884
6.91811,4.63868e-05,0.000320909,0.000519436,0.00359352
6.94192,4.74397e-05,0.000329322,0.000533054,0.00370042
6.96582,4.74742e-05,0.000330697,0.000535278,0.00372865
6.98979,4.57308e-05,0.000319649,0.000517395,0.00361648
7.01385,4.52677e-05,0.000317501,0.000513918,0.00360455
7.038,4.59547e-05,0.000323429,0.000523514,0.00368449
7.06222,4.50983e-05,0.000318494,0.000515526,0.00364076
7.08653,4.39977e-05,0.000311791,0.000504677,0.00357641
7.11093,4.47043e-05,0.000317889,0.000514548,0.00365891
7.13541,4.44392e-05,0.000317092,0.000513257,0.0036623
7.15997,4.38124e-05,0.000313695,0.000507759,0.00363554
7.18461,4.22389e-05,0.00030347,0.000491209,0.00352914
7.20934,4.36045e-05,0.00031436,0.000508835,0.00366836
7.23416,4.25563e-05,0.000307859,0.000498312,0.00360487
7.25906,4.31818e-05,0.00031346,0.000507378,0.00368308
7.28405,4.19257e-05,0.000305389,0.000494314,0.00360061
7.30912,4.03798e-05,0.000295141,0.000477726,0.00349176
7.33428,4.17054e-05,0.000305879,0.000495108,0.00363126
7.35953,4.07051e-05,0.00029957,0.000484896,0.00356861
7.38486,3.98675e-05,0.000294416,0.000476553,0.00351928
7.41028,4.07709e-05,0.000302123,0.000489028,0.00362384
7.43579,4.03577e-05,0.000300091,0.000485739,0.00361185
7.46139,3.7995e-05,0.000283496,0.000458877,0.00342386
7.48707,3.81083e-05,0.00028532,0.000461829,0.00345775
7.51284,3.79489e-05,0.000285104,0.00046148,0.00346702
7.5387,3.80972e-05,0.000287203,0.000464878,0.00350458
7.56465,3.75944e-05,0.000284389,0.000460322,0.00348218
7.59069,3.85459e-05,0.00029259,0.000473597,0.00359493
7.61682,3.8811e-05,0.000295617,0.000478496,0.00364462
7.64304,3.74444e-05,0.000286189,0.000463237,0.00354054
7.66935,3.64797e-05,0.000279775,0.000452855,0.0034731
7.69575,3.62849e-05,0.00027924,0.000451988,0.00347839
7.72224,3.59543e-05,0.000277647,0.000449411,0.00347046
7.74882,3.55898e-05,0.000275779,0.000446386,0.00345897
7.77549,3.55517e-05,0.000276432,0.000447443,0.00347909
7.80226,3.55796e-05,0.000277601,0.000449336,0.00350583
7.82912,3.46513e-05,0.000271289,0.000439119,0.00343791
7.85607,3.44872e-05,0.000270934,0.000438544,0.00344523
7.88311,3.36504e-05,0.00026527,0.000429376,0.00338482
7.91024,3.40852e-05,0.000269622,0.00043642,0.00345219
7.93747,3.21931e-05,0.000255532,0.000413614,0.00328305
7.96479,3.29199e-05,0.0002622,0.000424407,0.00338031
7.99221,3.27959e-05,0.000262112,0.000424264,0.0033908
8.01972,3.2314e-05,0.000259149,0.000419469,0.00336402
8.04733,3.16056e-05,0.000254341,0.000411685,0.00331297
8.07503,3.19569e-05,0.000258053,0.000417694,0.00337289
8.10283,3.13187e-05,0.00025377,0.000410762,0.00332834
8.13072,3.05844e-05,0.000248673,0.000402512,0.00327271
8.1587,3.08789e-05,0.000251931,0.000407786,0.003327
8.18679,3.0478e-05,0.000249517,0.000403877,0.00330646
8.21497,3.00398e-05,0.000246776,0.000399442,0.0032814
8.24325,2.92374e-05,0.000241011,0.00039011,0.00321577
8.27162,2.88031e-05,0.000238248,0.000385638,0.00318985
8.3001,2.80434e-05,0.000232763,0.000376758,0.00312713
8.32867,2.86018e-05,0.000238215,0.000385584,0.0032114
8.35734,2.83837e-05,0.000237212,0.00038396,0.00320889
8.3861,2.76206e-05,0.000231629,0.000374924,0.00314415
8.41497,2.6751e-05,0.000225108,0.000364369,0.00306616
8.44394,2.64656e-05,0.000223474,0.000361723,0.00305437
8.473,2.68013e-05,0.000227088,0.000367573,0.00311445
8.50217,2.56814e-05,0.000218348,0.000353426,0.00300489
8.53143,2.61218e-05,0.000222857,0.000360724,0.00307749
8.5608,2.4908e-05,0.000213232,0.000345145,0.00295472
8.59027,2.53539e-05,0.000217797,0.000352535,0.00302837
8.61984,2.54127e-05,0.000219054,0.000354569,0.00305632
8.64951,2.41266e-05,0.000208683,0.000337782,0.00292165
8.67928,2.48956e-05,0.000216076,0.000349749,0.00303557
8.70916,2.39303e-05,0.000208413,0.000337345,0.00293799
8.73914,2.36058e-05,0.000206294,0.000333916,0.00291814
8.76922,2.31888e-05,0.000203348,0.000329146,0.00288635
8.79941,2.29478e-05,0.000201927,0.000326847,0.00287606
8.8297,2.2063e-05,0.000194809,0.000315326,0.00278423
8.86009,2.32532e-05,0.000206025,0.00033348,0.00295467
8.89059,2.19986e-05,0.000195581,0.000316574,0.00281453
8.92119,2.22707e-05,0.000198681,0.000321592,0.00286899
8.9519,2.07854e-05,0.000186069,0.000301178,0.00269612
8.98272,2.10635e-05,0.000189207,0.000306258,0.00275103
9.01364,1.99773e-05,0.000180068,0.000291465,0.00262716
9.04466,2.07106e-05,0.00018732,0.000303204,0.00274238
9.0758,1.98457e-05,0.000180116,0.000291542,0.00264598
9.10704,1.90793e-05,0.000173756,0.000281247,0.00256133
9.13839,1.89299e-05,0.000172989,0.000280007,0.00255881
9.16984,1.89314e-05,0.000173598,0.000280993,0.00257666
9.20141,1.83607e-05,0.000168945,0.00027346,0.00251622
9.23308,1.84916e-05,0.000170734,0.000276357,0.00255163
9.26486,1.85642e-05,0.000171994,0.000278397,0.00257931
9.29676,1.86866e-05,0.000173725,0.000281197,0.00261422
9.32876,1.83867e-05,0.000171525,0.000277637,0.00259001
9.36087,1.73308e-05,0.000162231,0.000262594,0.00245811
9.39309,1.70063e-05,0.000159742,0.000258564,0.00242872
9.42542,1.63626e-05,0.000154225,0.000249634,0.00235291
9.45787,1.72172e-05,0.000162838,0.000263575,0.00249286
9.49042,1.61719e-05,0.000153478,0.000248426,0.00235767
9.52309,1.54362e-05,0.000147,0.00023794,0.00226592
9.55587,1.60718e-05,0.00015358,0.00024859,0.0023755
9.58877,1.59491e-05,0.000152933,0.000247543,0.00237363
9.62177,1.55134e-05,0.000149266,0.000241608,0.00232469
9.65489,1.44447e-05,0.000139462,0.000225739,0.00217949
9.68813,1.4819e-05,0.000143569,0.000232386,0.00225138
9.72148,1.40704e-05,0.000136785,0.000221405,0.00215239
9.75494,1.33396e-05,0.000130127,0.000210628,0.00205466
9.78852,1.42185e-05,0.000139178,0.000225278,0.00220514
9.82221,1.33979e-05,0.000131597,0.000213008,0.00209221
9.85602,1.35033e-05,0.000133089,0.000215422,0.00212321
9.88995,1.30621e-05,0.000129183,0.000209101,0.00206799
9.92399,1.33779e-05,0.000132762,0.000214894,0.00213261
9.95816,1.272e-05,0.000126667,0.000205029,0.00204171
9.99243,1.25418e-05,0.000125323,0.000202853,0.00202699
10.0268,1.17711e-05,0.000118026,0.000191042,0.00191554
10.0613,1.17795e-05,0.000118517,0.000191836,0.00193012
10.096,1.16195e-05,0.00011731,0.000189883,0.00191705
10.1307,1.17004e-05,0.000118533,0.000191862,0.00194369
10.1656,1.1251e-05,0.000114373,0.000185128,0.00188194
10.2006,1.13625e-05,0.000115905,0.000187608,0.00191371
10.2357,1.10092e-05,0.000112687,0.0001824,0.00186699
10.2709,1.05856e-05,0.000108724,0.000175984,0.00180752
10.3063,1.05362e-05,0.000108589,0.000175767,0.00181151
10.3418,9.82062e-06,0.000101563,0.000164394,0.00170013
10.3774,9.67184e-06,0.000100369,0.00016246,0.00168592
10.4131,8.97009e-06,9.34065e-05,0.000151191,0.00157437
10.4489,9.44166e-06,9.8655e-05,0.000159687,0.00166855
10.4849,9.53351e-06,9.99579e-05,0.000161796,0.00169641
10.521,8.70376e-06,9.15723e-05,0.000148222,0.00155945
10.5572,8.5884e-06,9.06695e-05,0.000146761,0.00154939
10.5936,8.86755e-06,9.39393e-05,0.000152054,0.0016108
10.63,9.02398e-06,9.59249e-05,0.000155268,0.0016505
10.6666,8.66115e-06,9.2385e-05,0.000149538,0.00159506
10.7033,8.75614e-06,9.37195e-05,0.000151698,0.00162367
10.7402,8.32903e-06,8.94555e-05,0.000144796,0.00155514
10.7771,8.1759e-06,8.81124e-05,0.000142622,0.00153705
10.8142,8.25053e-06,8.92229e-05,0.00014442,0.00156178
10.8515,7.91166e-06,8.58534e-05,0.000138966,0.00150799
10.8888,7.51619e-06,8.18422e-05,0.000132473,0.00144247
10.9263,7.61125e-06,8.31628e-05,0.00013461,0.00147079
10.9639,7.16563e-06,7.85633e-05,0.000127165,0.00139423
11.0016,7.32378e-06,8.05733e-05,0.000130419,0.00143482
11.0395,7.30994e-06,8.06981e-05,0.000130621,0.00144199
11.0775,6.761e-06,7.4895e-05,0.000121228,0.0013429
11.1156,6.78934e-06,7.54676e-05,0.000122155,0.00135782
11.1539,6.90855e-06,7.70573e-05,0.000124728,0.0013912
11.1923,6.22675e-06,6.96916e-05,0.000112806,0.00126255
11.2308,6.2472e-06,7.0161e-05,0.000113565,0.00127543
11.2695,5.95811e-06,6.7145e-05,0.000108683,0.00122481
11.3083,6.1618e-06,6.96794e-05,0.000112786,0.00127542
11.3472,6.16206e-06,6.99222e-05,0.000113179,0.00128426
11.3863,6.02921e-06,6.86503e-05,0.00011112,0.00126525
11.4255,5.34877e-06,6.11124e-05,9.89188e-05,0.0011302
11.4648,5.72017e-06,6.55807e-05,0.000106151,0.001217
11.5043,5.40018e-06,6.21253e-05,0.000100558,0.00115685
11.5439,4.88879e-06,5.64357e-05,9.13489e-05,0.00105452
11.5836,5.10141e-06,5.90927e-05,9.56496e-05,0.00110797
11.6235,4.93378e-06,5.73478e-05,9.28253e-05,0.00107895
11.6635,4.94884e-06,5.77208e-05,9.34291e-05,0.00108971
11.7036,4.83205e-06,5.65523e-05,9.15377e-05,0.00107132
11.7439,4.5914e-06,5.3921e-05,8.72785e-05,0.00102499
11.7843,4.58856e-06,5.4073e-05,8.75246e-05,0.00103142
11.8249,4.37604e-06,5.17463e-05,8.37585e-05,0.000990436
11.8656,4.31013e-06,5.11423e-05,8.27809e-05,0.000982245
11.9065,4.48734e-06,5.34286e-05,8.64815e-05,0.00102969
11.9474,4.4043e-06,5.26199e-05,8.51726e-05,0.00101759
11.9886,4.14664e-06,4.97124e-05,8.04663e-05,0.000964678
12.0298,3.95312e-06,4.75552e-05,7.69747e-05,0.00092599
12.0712,3.90067e-06,4.70857e-05,7.62147e-05,0.000920003
12.1128,3.98223e-06,4.8236e-05,7.80766e-05,0.000945726
12.1545,3.8687e-06,4.70222e-05,7.61119e-05,0.000925102
12.1963,3.88174e-06,4.73428e-05,7.66309e-05,0.000934613
12.2383,3.98156e-06,4.87275e-05,7.88722e-05,0.000965262
12.2804,3.76935e-06,4.62891e-05,7.49253e-05,0.000920113
12.3227,3.41186e-06,4.20434e-05,6.8053e-05,0.000838597
12.3651,3.86293e-06,4.77655e-05,7.73151e-05,0.000956009
12.4077,3.81093e-06,4.72849e-05,7.65372e-05,0.00094965
12.4504,3.65898e-06,4.55557e-05,7.37383e-05,0.000918071
12.4933,3.39656e-06,4.24342e-05,6.86857e-05,0.000858111
12.5363,3.31422e-06,4.15481e-05,6.72514e-05,0.000843083
12.5794,3.14881e-06,3.96102e-05,6.41145e-05,0.000806522
12.6227,3.06553e-06,3.86953e-05,6.26337e-05,0.000790606
12.6662,2.74793e-06,3.48058e-05,5.6338e-05,0.000713588
12.7098,2.86659e-06,3.64337e-05,5.8973e-05,0.000749535
12.7535,2.70191e-06,3.44588e-05,5.57763e-05,0.000711343
12.7974,3.04008e-06,3.89051e-05,6.29732e-05,0.000805893
12.8415,2.96865e-06,3.8122e-05,6.17056e-05,0.000792393
12.8857,2.83961e-06,3.65903e-05,5.92265e-05,0.000763175
12.93,2.58823e-06,3.34658e-05,5.4169e-05,0.000700405
12.9745,2.68694e-06,3.48617e-05,5.64285e-05,0.000732132
13.0192,2.54235e-06,3.30993e-05,5.35758e-05,0.000697514
13.064,2.3964e-06,3.13066e-05,5.0674e-05,0.000662006
13.109,2.46877e-06,3.23631e-05,5.23842e-05,0.000686704
13.1541,2.46732e-06,3.24553e-05,5.25334e-05,0.00069103
13.1994,2.39693e-06,3.1638e-05,5.12105e-05,0.000675948
13.2448,2.28537e-06,3.02693e-05,4.89951e-05,0.00064893
13.2904,2.31826e-06,3.08106e-05,4.98712e-05,0.000662808
13.3362,2.28941e-06,3.0532e-05,4.94203e-05,0.000659079
13.3821,2.26339e-06,3.02889e-05,4.90268e-05,0.000656082
13.4281,2.28374e-06,3.06663e-05,4.96377e-05,0.000666539
13.4743,2.06558e-06,2.78322e-05,4.50503e-05,0.000607021
13.5207,2.10354e-06,2.84414e-05,4.60363e-05,0.000622443
13.5673,2.19785e-06,2.9819e-05,4.82661e-05,0.000654841
13.614,1.9908e-06,2.71028e-05,4.38696e-05,0.000597241
13.6608,2.14411e-06,2.92902e-05,4.74102e-05,0.000647662
13.7079,2.00974e-06,2.75494e-05,4.45925e-05,0.000611269
13.755,2.08269e-06,2.86473e-05,4.63697e-05,0.000637815
13.8024,2.02308e-06,2.79233e-05,4.51977e-05,0.000623837
13.8499,1.67517e-06,2.3201e-05,3.7554e-05,0.00052012
13.8976,1.82777e-06,2.54016e-05,4.1116e-05,0.000571413
13.9454,1.69403e-06,2.36239e-05,3.82385e-05,0.000533252
13.9934,1.71855e-06,2.40484e-05,3.89257e-05,0.000544703
14.0416,1.69932e-06,2.38611e-05,3.86225e-05,0.000542322
14.0899,1.70096e-06,2.39664e-05,3.87929e-05,0.000546589
14.1384,1.67977e-06,2.37493e-05,3.84415e-05,0.000543501
14.1871,1.65554e-06,2.34873e-05,3.80174e-05,0.000539357
14.2359,1.40689e-06,2.00284e-05,3.24187e-05,0.000461509
14.2849,1.74447e-06,2.49196e-05,4.03358e-05,0.000576193
14.3341,1.49153e-06,2.13797e-05,3.4606e-05,0.000496046
14.3834,1.5968e-06,2.29675e-05,3.7176e-05,0.000534718
14.433,1.52825e-06,2.20572e-05,3.57026e-05,0.000515296
14.4826,1.45944e-06,2.11365e-05,3.42123e-05,0.000495483
14.5325,1.58365e-06,2.30144e-05,3.72519e-05,0.000541364
14.5825,1.48658e-06,2.1678e-05,3.50889e-05,0.000511683
14.6327,1.36414e-06,1.9961e-05,3.23097e-05,0.000472778
14.6831,1.48519e-06,2.18071e-05,3.52979e-05,0.000518282
14.7336,1.297e-06,1.91094e-05,3.09313e-05,0.000455729
14.7843,1.35687e-06,2.00603e-05,3.24704e-05,0.000480052
14.8352,1.44999e-06,2.15108e-05,3.48183e-05,0.000516536
14.8863,1.25843e-06,1.87333e-05,3.03225e-05,0.000451389
14.9375,1.20096e-06,1.79393e-05,2.90373e-05,0.000433744
14.989,1.3382e-06,2.00582e-05,3.2467e-05,0.000486648
15.0406,1.30353e-06,1.96059e-05,3.17348e-05,0.000477311
15.0923,1.22711e-06,1.85199e-05,2.99769e-05,0.000452421
15.1443,1.36921e-06,2.07357e-05,3.35636e-05,0.000508298
15.1964,1.17982e-06,1.7929e-05,2.90206e-05,0.000441008
15.2487,1.14563e-06,1.74694e-05,2.82766e-05,0.000431182
15.3012,1.19615e-06,1.83026e-05,2.96252e-05,0.000453301
15.3539,1.27735e-06,1.96123e-05,3.17452e-05,0.000487413
15.4067,1.12646e-06,1.7355e-05,2.80914e-05,0.000432796
15.4598,1.25126e-06,1.93443e-05,3.13114e-05,0.000484068
15.513,1.19604e-06,1.85542e-05,3.00325e-05,0.000465894
15.5664,1.03244e-06,1.60714e-05,2.60138e-05,0.000404941
15.62,1.09725e-06,1.7139e-05,2.77418e-05,0.000433327
15.6737,1.11208e-06,1.74304e-05,2.82135e-05,0.000442209
15.7277,1.11276e-06,1.75011e-05,2.8328e-05,0.000445534
15.7818,1.07024e-06,1.68903e-05,2.73393e-05,0.000431464
15.8361,1.10803e-06,1.75469e-05,2.84021e-05,0.000449778
15.8907,1.09122e-06,1.73403e-05,2.80676e-05,0.000446014
15.9454,9.76837e-07,1.55761e-05,2.5212e-05,0.000402016
16.0002,1.00606e-06,1.60972e-05,2.60555e-05,0.000416893
16.0553,9.57459e-07,1.53723e-05,2.48822e-05,0.000399491
16.1106,8.76421e-07,1.41197e-05,2.28546e-05,0.000368202
16.166,9.96276e-07,1.61058e-05,2.60695e-05,0.000421439
16.2217,9.88959e-07,1.60426e-05,2.59672e-05,0.000421231
16.2775,8.68397e-07,1.41353e-05,2.288e-05,0.000372429
16.3336,9.72922e-07,1.58913e-05,2.57223e-05,0.000420138
16.3898,9.34376e-07,1.53142e-05,2.47882e-05,0.000406274
16.4462,9.256e-07,1.52226e-05,2.46399e-05,0.000405232
16.5028,8.2086e-07,1.35465e-05,2.19269e-05,0.000361855
